I_BG,I_S,I_D,V_BG,V_S,V_D
-3e-13,-3.52e-13,3.7396e-12,0.05,0.0,0.1
-3.4e-13,8.4e-14,3.6857e-12,0.0,0.0,0.1
-4.94e-13,-3.68e-13,3.7367e-12,-0.05,0.0,0.1
-6.42e-13,-6.2e-14,3.6978e-12,-0.1,0.0,0.1
-8.12e-13,-8.8e-14,3.7279e-12,-0.15,0.0,0.1
-2.4e-13,-7.82e-13,3.721e-12,-0.2,0.0,0.1
-7.32e-13,-4.48e-13,3.7323e-12,-0.25,0.0,0.1
-3.44e-13,-3.14e-13,3.6858e-12,-0.3,0.0,0.1
-5.72e-13,-1.64e-13,3.7147e-12,-0.35,0.0,0.1
-1.268e-12,-4.4e-13,3.7359e-12,-0.4,0.0,0.1
-5.26e-13,-5.8e-14,3.7631e-12,-0.45,0.0,0.1
-1.42e-13,-7.58e-13,3.7223e-12,-0.5,0.0,0.1
-1.66e-13,-3.24e-13,3.6926e-12,-0.55,0.0,0.1
-3.68e-13,-1.86e-13,3.6765e-12,-0.6,0.0,0.1
-7.68e-13,-3.26e-13,3.7279e-12,-0.65,0.0,0.1
-4.88e-13,1.36e-13,3.7325e-12,-0.7,0.0,0.1
-6.1e-13,-4.52e-13,3.7719e-12,-0.75,0.0,0.1
-4.34e-13,-3.76e-13,3.7099e-12,-0.8,0.0,0.1
-2.72e-13,-6.7e-13,3.719e-12,-0.85,0.0,0.1
-2.72e-13,-4.5e-13,3.7243e-12,-0.9,0.0,0.1
-6e-14,-4.66e-13,3.7286e-12,-0.95,0.0,0.1
-9.64e-13,-4.36e-13,3.7348e-12,-1.0,0.0,0.1
-7.5e-13,-2.7e-13,3.7323e-12,-1.05,0.0,0.1
-5.2e-13,-6.76e-13,3.726e-12,-1.1,0.0,0.1
-6.52e-13,-1.9e-13,3.6973e-12,-1.15,0.0,0.1
-4.76e-13,-3.78e-13,3.7046e-12,-1.2,0.0,0.1
-4.94e-13,-8.6e-14,3.7313e-12,-1.25,0.0,0.1
-5.88e-13,-5.6e-14,3.7486e-12,-1.3,0.0,0.1
-2.36e-13,-2.26e-13,3.7726e-12,-1.35,0.0,0.1
-6.86e-13,-3.34e-13,3.7887e-12,-1.4,0.0,0.1
-9.58e-13,-2.32e-13,3.7912e-12,-1.45,0.0,0.1
-3e-13,-7.76e-13,3.7707e-12,-1.5,0.0,0.1
-7.18e-13,-3.86e-13,3.7499e-12,-1.55,0.0,0.1
-4.14e-13,-3.22e-13,3.7742e-12,-1.6,0.0,0.1
-5.66e-13,-3.1e-13,3.7547e-12,-1.65,0.0,0.1
-8.8e-13,-3.14e-13,3.7033e-12,-1.7,0.0,0.1
-7.42e-13,2e-15,3.7742e-12,-1.75,0.0,0.1
-6.86e-13,-7.3e-13,3.758e-12,-1.8,0.0,0.1
-4.92e-13,-5.22e-13,3.7006e-12,-1.85,0.0,0.1
-4.56e-13,-2.32e-13,3.7709e-12,-1.9,0.0,0.1
-6.06e-13,-6.26e-13,3.7425e-12,-1.95,0.0,0.1
-3.36e-13,-5.96e-13,3.7763e-12,-2.0,0.0,0.1
